id;date;device;canal;sentiment;type_photo;type_sinistre;anciennete_client;garantie;csat;gravite;region;source;commentaire;commentaire_clean;topic;topic_label;keywords
7424;2024-08-29;iOS;Web;neu;authentification;vol;1-3 ans;tiers;3;faible;Hauts-de-France;Téléphone;Globalement ça va, le code SMS n'arrive pas même après réinitialisation, donc j'ai réussi au final, le support via téléphone a aidé.;globalement code arriver réinitialisation réussir final support téléphone aider;-1;Commentaires généraux / hors sujet;
7425;2024-08-18;Web;App;neu;bug;collision;1-3 ans;tous_risques;3;moyenne;Bourgogne-Franche-Comté;Téléphone;Globalement ça va, j'ai un écran blanc au moment de confirmer, et ça passe mais c'est limite, le support via téléphone a aidé.;globalement écran blanc moment confirmer passer limite support téléphone aider;96;Thème 96 (à analyser);blanc, téléphone, écran, aider, support, passer, dernier, limite, terrible, fou
7426;2024-08-20;iOS;Email;neu;lenteur;bris_de_glace;0-1 an;tous_risques;3;faible;Nouvelle-Aquitaine;Web;Globalement ça va, les pages se figent à chaque clic au moment d'envoyer, honnêtement j'ai dû m'y reprendre, le support via web a aidé.;globalement page figer clic moment envoyer honnêtement devoir reprendre support web aider;0;Pages figées / clics inactifs;page, clic, figer, boucle, pièce, dernier, matin, soir, hier, confirmer
7427;2024-05-20;Web;App;neg;lenteur;bris_de_glace;3-10 ans;tiers;2;faible;Grand Est;Téléphone;Franchement, les pages se figent à chaque clic à chaque étape malgré plusieurs essais, franchement je perds un temps fou, je vais réessayer plus tard.;franchement page figer clic étape essai franchement perdre temps fou réessayer tard;0;Pages figées / clics inactifs;page, clic, figer, boucle, pièce, dernier, matin, soir, hier, confirmer
7428;2024-06-06;Android;App;neg;photo;collision;1-3 ans;tous_risques;2;forte;Centre-Val de Loire;App;Je suis déçu, les photos restent en attente à la fin du formulaire, et ça bloque encore, je vais réessayer plus tard.;décevoir photo attente fin formulaire bloquer réessayer tard;118;Thème 118 (à analyser);attente, tard, réessayer, photo, bloquer, appeler, essai, finir, le, bol
7429;2024-04-03;Android;App;neu;lenteur;catastrophe_naturelle;10+ ans;tiers;3;moyenne;Occitanie;App;Globalement ça va, les pages se figent à chaque clic depuis hier soir, mais ça passe mais c'est limite, le support via app a aidé.;globalement page figer clic hier soir passer limite support app aider;0;Pages figées / clics inactifs;page, clic, figer, boucle, pièce, dernier, matin, soir, hier, confirmer
7430;2024-11-16;Web;App;neg;authentification;bris_de_glace;10+ ans;tiers;1;faible;Auvergne-Rhône-Alpes;Email;Très mécontent, ça bloque sur l'authentification depuis plusieurs tentatives et je perds tout, et je perds un temps fou, j'espère que ça ira mieux.;mécontent bloquer authentification tentative perdre perdre temps fou espérer aller mieux;29;Thème 29 (à analyser);authentification, identifiant, tentative, réinitialisation, bloquer, bon, manque, simplicité, reprendre, fou
7431;2024-02-05;iOS;App;neg;complexité;bris_de_glace;1-3 ans;tous_risques;1;faible;Bretagne;Web;Je suis déçu, c'est trop technique pour avancer, donc ça bloque encore, merci de corriger vite.;décevoir trop technique avancer bloquer corriger vite;173;Thème 173 (à analyser);technique, trop, vite, corriger, envoyer, bloquer, simple, sérieux, valider, sinistre
7432;2024-01-22;Android;App;neg;authentification;incendie;3-10 ans;jeune_conducteur;1;moyenne;Centre-Val de Loire;Agence;Franchement, le lien de connexion expire après changement de téléphone, du coup je perds un temps fou, merci quand même.;franchement lien connexion expir changement téléphone coup perdre temps fou;25;Thème 25 (à analyser);changement, téléphone, expir, connexion, lien, connecter, face, reconnaissance, arriver, code
7433;2024-09-30;Android;App;neg;parcours;incendie;1-3 ans;tiers;1;faible;Grand Est;Web;Franchement, je ne comprends pas les étapes sur la partie indemnisation malgré plusieurs essais, honnêtement rien n'avance, j'espère que ça ira mieux.;franchement comprendre étape partie indemnisation essai honnêtement rien avance espérer aller mieux;129;Thème 129 (à analyser);indemnisation, partie, comprendre, étape, journée, avance, rien, confus, parcours, aller
7434;2024-11-26;Web;Web;neg;authentification;collision;10+ ans;tiers;1;faible;Occitanie;App;Ras-le-bol, ça bloque sur l'authentification alors que mes identifiants sont bons, donc je perds un temps fou, c'est pas sérieux.;ras-le-bol bloquer authentification identifiant bon perdre temps fou sérieux;29;Thème 29 (à analyser);authentification, identifiant, tentative, réinitialisation, bloquer, bon, manque, simplicité, reprendre, fou
7435;2024-10-29;Web;App;neg;lenteur;incendie;0-1 an;tiers;2;faible;Bretagne;App;Franchement, le site rame énormément au moment d'envoyer, honnêtement je perds un temps fou, merci de corriger vite.;franchement site rame énormément moment envoyer honnêtement perdre temps fou corriger vite;26;Thème 26 (à analyser);énormément, rame, site, pièce, envoyer, joindre, moment, vite, avance, corriger
7436;2024-05-21;iOS;Web;neg;parcours;collision;3-10 ans;tiers;2;moyenne;Occitanie;Web;Très mécontent, les boutons ne sont pas clairs quand il faut choisir le garage, et ça bloque encore, c'est pas sérieux.;mécontent bouton clair falloir choisir garage bloquer sérieux;135;Thème 135 (à analyser);garage, falloir, choisir, bouton, clair, bloquer, vite, sérieux, corriger, franchement
7437;2024-02-04;Web;Web;neg;bug;collision;3-10 ans;tous_risques;1;faible;Auvergne-Rhône-Alpes;Web;Très mécontent, j'ai un écran blanc sur mon téléphone malgré plusieurs essais, franchement je perds un temps fou, ça devient pénible.;mécontent écran blanc téléphone essai franchement perdre temps fou devenir pénible;96;Thème 96 (à analyser);blanc, téléphone, écran, aider, support, passer, dernier, limite, terrible, fou
7438;2024-04-29;iOS;App;neu;bug;collision;1-3 ans;tiers;3;faible;Auvergne-Rhône-Alpes;Téléphone;Globalement ça va, le bouton valider ne fait rien sur mon téléphone, bref ça passe mais c'est limite, le support via téléphone a aidé.;globalement bouton valider rien téléphone bref passer limite support téléphone aider;86;Thème 86 (à analyser);téléphone, bouton, valider, rien, pénible, devenir, bref, fou, temps, sérieux
7439;2024-05-04;Web;App;neg;parcours;collision;3-10 ans;pro;2;faible;Île-de-France;App;Très mécontent, les infos demandées se répètent entre les onglets, franchement ça bloque encore, merci de corriger vite.;mécontent info demander répèter onglet franchement bloquer corriger vite;62;Thème 62 (à analyser);onglet, répèter, demander, info, appeler, finir, pénible, devenir, mécontent, aller
7440;2024-08-02;iOS;App;neg;photo;vol;10+ ans;tous_risques;2;faible;Pays de la Loire;App;C'est inadmissible, le scan des documents tourne en rond pendant la déclaration, et je perds un temps fou, j'ai fini par appeler.;inadmissible scan document tourne rond déclaration perdre temps fou finir appeler;187;Thème 187 (à analyser);scan, document, déclaration, rond, tourne, fou, temps, pénible, devenir, perdre
7441;2024-06-26;iOS;Web;neg;lenteur;collision;3-10 ans;tiers;1;moyenne;Normandie;Téléphone;Ras-le-bol, ça mouline sans fin au moment d'envoyer et je perds tout, honnêtement ça bloque encore, bonne journée.;ras-le-bol mouliner fin moment envoyer perdre honnêtement bloquer bon journée;-1;Commentaires généraux / hors sujet;
7442;2024-03-28;Android;App;neg;bug;collision;1-3 ans;pro;1;faible;Occitanie;App;C'est inadmissible, un message d'erreur apparaît quand j'ouvre le dossier, bref ça bloque encore, j'espère que ça ira mieux.;inadmissible message erreur apparaître ouvrir dossier bref bloquer espérer aller mieux;27;Thème 27 (à analyser);apparaître, erreur, message, dernier, mise, jour, confirmer, aller, dossier, espérer
7443;2024-08-14;Android;App;neu;parcours;collision;1-3 ans;tous_risques;3;faible;PACA;App;Pas terrible mais bon, les infos demandées se répètent entre devis et sinistre, et j'ai réussi au final, j'attends une amélioration.;terrible bon info demander répèter devis sinistre réussir final attendre amélioration;163;Thème 163 (à analyser);devis, amélioration, attendre, terrible, comprendre, sinistre, afficher, répèter, limite, étape
7444;2024-03-08;iOS;App;neu;photo;collision;10+ ans;jeune_conducteur;3;moyenne;Grand Est;App;Ça pourrait être mieux, je ne peux pas joindre les images même en 4G, donc j'ai dû m'y reprendre, j'attends une amélioration.;mieux joindre image gramme devoir reprendre attendre amélioration;97;Thème 97 (à analyser);image, joindre, amélioration, attendre, globalement, mitiger, reprendre, gramme, réussir, devoir
7445;2024-09-16;Android;App;neg;bug;bris_de_glace;0-1 an;jeune_conducteur;2;moyenne;Île-de-France;App;Je suis déçu, ça boucle sur la même page dès que je passe à l'étape suivante malgré plusieurs essais, donc rien n'avance, bonne journée.;décevoir boucle page passer étape essai rien avance bon journée;0;Pages figées / clics inactifs;page, clic, figer, boucle, pièce, dernier, matin, soir, hier, confirmer
7446;2024-05-23;Android;App;neg;complexité;bris_de_glace;3-10 ans;tous_risques;2;moyenne;Auvergne-Rhône-Alpes;Téléphone;Très mécontent, la procédure est trop longue alors que j'ai déjà envoyé et je perds tout, honnêtement rien n'avance, ça devient pénible.;mécontent procédure trop long envoyer perdre honnêtement rien avancer devenir pénible;60;Thème 60 (à analyser);procédure, long, trop, simple, envoyer, sinistre, finir, avancer, appeler, bol
7447;2024-05-07;Web;App;neg;photo;bris_de_glace;0-1 an;tous_risques;2;moyenne;Centre-Val de Loire;App;C'est inadmissible, l'ajout des photos bloque pendant la déclaration, franchement rien n'avance, je vais réessayer plus tard.;inadmissible ajout photo bloqu déclaration franchement rien avance réessayer tard;93;Thème 93 (à analyser);bloqu, ajout, déclaration, photo, aller, espérer, rien, avancer, mécontent, avance
7448;2024-08-31;iOS;Téléphone;neg;complexité;vol;1-3 ans;tiers;2;faible;Auvergne-Rhône-Alpes;App;Je suis déçu, je dois refaire plusieurs fois pour un petit impact malgré plusieurs essais, alors rien n'avance, ça devient pénible.;décevoir devoir refaire fois petit impact essai rien avance devenir pénible;-1;Commentaires généraux / hors sujet;
7449;2024-06-10;Android;Téléphone;neg;lenteur;collision;3-10 ans;tiers;1;faible;Île-de-France;App;Ras-le-bol, l'app met des minutes à répondre sur la validation finale et je perds tout, bref je perds un temps fou, c'est pas sérieux.;ras-le-bol app mettre minute répondre validation final perdre bref perdre temps fou sérieux;58;Thème 58 (à analyser);répondre, minute, validation, mettre, app, final, web, terrible, sérieux, manque
7450;2024-08-22;Android;Web;neg;lenteur;catastrophe_naturelle;3-10 ans;tous_risques;1;faible;Grand Est;App;Je suis déçu, ça mouline sans fin depuis hier soir malgré plusieurs essais, bref rien n'avance, je vais réessayer plus tard.;décevoir mouliner fin hier soir essai bref rien avance réessayer tard;68;Thème 68 (à analyser);soir, hier, mouliner, chargement, interminable, fin, tard, réessayer, appeler, bref
7451;2024-12-10;iOS;App;pos;complexité;catastrophe_naturelle;3-10 ans;tiers;5;forte;Bretagne;App;Bonne expérience, trop de champs obligatoires juste pour une info et j'ai pu finaliser sans stress, franchement j'ai eu une réponse rapide, service efficace, nickel.;bon expérience trop champ obligatoire info finaliser stress franchement réponse rapide service efficace nickel;38;Thème 38 (à analyser);finaliser, stress, service, efficace, expérience, réponse, suivi, satisfait, bien, super
7452;2024-08-25;Web;App;neu;parcours;incendie;3-10 ans;tiers;3;faible;Île-de-France;Téléphone;Ça pourrait être mieux, le parcours est confus quand il faut choisir le garage, franchement j'ai dû m'y reprendre, le support via téléphone a aidé.;mieux parcours confus falloir choisir garage franchement devoir reprendre support téléphone aider;-1;Commentaires généraux / hors sujet;
7453;2024-07-05;Android;Web;neg;authentification;bris_de_glace;3-10 ans;tous_risques;1;faible;Auvergne-Rhône-Alpes;App;C'est inadmissible, je n'arrive pas à me connecter même après réinitialisation malgré plusieurs essais, mais je perds un temps fou, je vais réessayer plus tard.;inadmissible arriver connecter réinitialisation essai perdre temps fou réessayer tard;124;Thème 124 (à analyser);réinitialisation, connexion, expir, lien, connecter, arriver, réessayer, tard, coup, amélioration
7454;2024-07-13;iOS;Web;neg;photo;collision;3-10 ans;jeune_conducteur;1;forte;Nouvelle-Aquitaine;App;Je suis déçu, le scan des documents tourne en rond sur l'étape des justificatifs, honnêtement rien n'avance, bonne journée.;décevoir scan document tourne rond étape justificatif honnêtement rien avance bon journée;-1;Commentaires généraux / hors sujet;
7455;2024-10-21;iOS;App;neu;photo;collision;10+ ans;tous_risques;3;faible;Île-de-France;App;Globalement ça va, le scan des documents tourne en rond sur l'étape des justificatifs, et j'ai dû m'y reprendre, ça manque de simplicité.;globalement scan document tourne rond étape justificatif devoir reprendre manque simplicité;111;Thème 111 (à analyser);scan, document, manque, simplicité, tourne, rond, globalement, réussir, final, limite
7456;2024-11-17;Android;Web;neu;bug;collision;1-3 ans;tous_risques;3;forte;Hauts-de-France;App;Pas terrible mais bon, l'application plante après la mise à jour, alors j'ai dû m'y reprendre, ça manque de simplicité.;terrible bon application plant mise jour devoir reprendre manque simplicité;193;Thème 193 (à analyser);plant, application, jour, mise, manque, simplicité, confirmer, dernier, plante, appli
7457;2024-10-14;Web;App;neg;parcours;collision;1-3 ans;tiers;1;moyenne;Île-de-France;Téléphone;C'est inadmissible, on tourne en rond dans les écrans sur la partie indemnisation malgré plusieurs essais, et je perds un temps fou, ça devient pénible.;inadmissible tourne rond écran partie indemnisation essai perdre temps fou devenir pénible;59;Thème 59 (à analyser);indemnisation, partie, écran, rond, tourne, inadmissible, devenir, perdre, fou, temps
7458;2024-05-14;iOS;App;pos;bug;bris_de_glace;0-1 an;tiers;5;faible;Occitanie;Web;Très satisfait un message d'erreur apparaît après la mise à jour au début puis tout s'est débloqué rapidement alors j'ai eu une réponse rapide continuez.;satisfait message erreur apparaître mise jour début débloquer rapidement réponse rapide continuer;-1;Commentaires généraux / hors sujet;
